Cell Cgi,Cell Tower Location,Comm Identifier,Comm Timedate String,Comm Type,Latitude,Longitude
50501015352F9,CENTRAL SRA DONOR,12e3d1b0c95aa32b6890c4455918dfc10e09fb51,2/4/15 9:52,Phone,-33.88024,151.20569
505010153A55B,ULTIMO; 616-620 HARRIS ST,6bbc17070aa91e2dab7909b96c6eecbd6109ba56,2/4/15 10:02,Phone,-33.88058,151.20046
5050101532B23,CHIPPENDALE,,2/4/15 10:05,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,2/4/15 10:05,Internet,-33.88417103,151.20235
505010153111F,HAYMARKET #,,2/4/15 10:05,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,2/4/15 10:05,Internet,-33.88032891,151.2056904
5050101532B23,CHIPPENDALE,,2/4/15 10:06,Internet,-33.88417103,151.20235
505010153111F,HAYMARKET #,,2/4/15 11:02,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,2/4/15 11:02,Internet,-33.88032891,151.2056904
5050101532B23,CHIPPENDALE,,2/4/15 14:48,Internet,-33.88417103,151.20235
505010153111F,HAYMARKET #,,2/4/15 14:48,Internet,-33.88032891,151.2056904
5.05E+12,HAYMARKET #,12e3d1b0c95aa32b6890c4455918dfc10e09fb51,2/4/15 14:48,Phone,-33.88032891,151.2056904
5050101532B23,CHIPPENDALE,,2/4/15 15:00,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,2/4/15 17:10,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,2/4/15 17:10,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,2/4/15 17:11,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,2/4/15 17:13,Internet,-33.88417103,151.20235
505010153A14C,HAYMARKET TE LEVEL 5 SRA BTS HOTEL,,2/4/15 17:13,Internet,-33.88024,151.20569
5050101532B23,CHIPPENDALE,6bbc17070aa91e2dab7909b96c6eecbd6109ba56,2/4/15 17:13,Phone,-33.88417103,151.20235
5050101536BB7,DALLEY2 #,12e3d1b0c95aa32b6890c4455918dfc10e09fb51,2/4/15 17:29,Phone,-33.86285,151.20843
50501015369CB,71 MACQUARIE ST,,2/4/15 17:31,Internet,-33.86113,151.21293
50501015369CB,71 MACQUARIE ST,,2/4/15 17:31,Internet,-33.86113,151.21293
50501015369CB,71 MACQUARIE ST,,2/4/15 17:31,Internet,-33.86113,151.21293
5.05E+12,71 MACQUARIE ST,12e3d1b0c95aa32b6890c4455918dfc10e09fb51,2/4/15 17:31,Phone,-33.86113,151.21293
50501015369CB,71 MACQUARIE ST,,2/4/15 17:37,Internet,-33.86113,151.21293
50501015369CB,71 MACQUARIE ST,,2/4/15 17:38,Internet,-33.86113,151.21293
50501015369CB,71 MACQUARIE ST,,2/4/15 17:40,Internet,-33.86113,151.21293
50501015369CB,71 MACQUARIE ST,,2/4/15 17:42,Internet,-33.86113,151.21293
50501015369CB,71 MACQUARIE ST,,2/4/15 17:45,Internet,-33.86113,151.21293
505010152532C,FAIRLIGHT 137 SYDNEY RD,,2/4/15 17:51,Internet,-33.79661,151.27756
505010152532C,FAIRLIGHT 137 SYDNEY RD,,2/4/15 17:58,Internet,-33.79661,151.27756
505010152532C,FAIRLIGHT 137 SYDNEY RD,,2/4/15 18:02,Internet,-33.79661,151.27756
505010152532C,FAIRLIGHT 137 SYDNEY RD,,2/4/15 18:10,Internet,-33.79661,151.27756
5.05E+12,FAIRLIGHT 137 SYDNEY RD,bc0b01860486b0f0a240ce8419d3d7553fe404ab,2/4/15 18:24,SMS,-33.79661,151.27756
505010152532C,FAIRLIGHT 137 SYDNEY RD,,2/4/15 18:38,Internet,-33.79661,151.27756
505010152532C,FAIRLIGHT 137 SYDNEY RD,,2/4/15 18:38,Internet,-33.79661,151.27756
505010152532C,FAIRLIGHT 137 SYDNEY RD,,2/4/15 20:35,Internet,-33.79661,151.27756
505010152532C,FAIRLIGHT 137 SYDNEY RD,,2/5/15 5:33,Internet,-33.79661,151.27756
505010152532C,FAIRLIGHT 137 SYDNEY RD,,2/5/15 7:40,Internet,-33.79661,151.27756
505010152532C,FAIRLIGHT 137 SYDNEY RD,,2/5/15 7:40,Internet,-33.79661,151.27756
505012056EF02,BALGOWLAH HAYES ST,,2/5/15 7:42,Internet,-33.78815,151.26654
5.05E+12,HARBORD 22 WAINE ST,,2/5/15 8:29,Internet,-33.779333,151.276901
5.05E+12,HARBORD 22 WAINE ST,,2/5/15 8:29,Internet,-33.779333,151.276901
5.05E+12,NEUTRAL BAY MILITARYRD,,2/5/15 8:59,Internet,-33.8294,151.21828
505010153111F,HAYMARKET #,,2/5/15 9:27,Internet,-33.88032891,151.2056904
5050101532B23,CHIPPENDALE,,2/5/15 14:29,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,2/5/15 14:29,Internet,-33.88417103,151.20235
505010153111F,HAYMARKET #,,2/5/15 15:46,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,2/5/15 15:46,Internet,-33.88032891,151.2056904
505012056EF02,BALGOWLAH HAYES ST,,2/5/15 18:35,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/5/15 18:50,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/5/15 18:50,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/5/15 18:50,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/5/15 18:54,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/5/15 18:54,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/5/15 19:07,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/5/15 19:20,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/5/15 19:33,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/5/15 19:55,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/5/15 19:55,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/5/15 20:21,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/5/15 21:20,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/5/15 21:23,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/5/15 21:23,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/5/15 21:24,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/5/15 21:25,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/5/15 21:25,Internet,-33.78815,151.26654
5.05E+12,HARBORD 22 WAINE ST,,2/5/15 21:25,Internet,-33.779333,151.276901
505012056EF02,BALGOWLAH HAYES ST,,2/6/15 1:33,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/6/15 6:03,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/6/15 6:03,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/6/15 6:04,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/6/15 6:07,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/6/15 6:37,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/6/15 6:39,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/6/15 6:39,Internet,-33.78815,151.26654
505012056A101,SPIT BRIDGE,,2/6/15 6:41,Internet,-33.80638,151.24698
505010153111F,HAYMARKET #,,2/6/15 9:18,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,2/6/15 9:18,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,2/6/15 13:42,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,2/6/15 13:42,Internet,-33.88032891,151.2056904
5050101532B23,CHIPPENDALE,,2/6/15 16:00,Internet,-33.88417103,151.20235
505010153111F,HAYMARKET #,,2/6/15 16:02,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,2/6/15 16:02,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,2/6/15 16:03,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,2/6/15 16:03,Internet,-33.88032891,151.2056904
5050101532B23,CHIPPENDALE,,2/6/15 16:14,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,2/6/15 16:41,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,2/6/15 16:42,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,2/6/15 16:42,Internet,-33.88417103,151.20235
5050101532B26,CHIPPENDALE,91aba4a11359ff3af7902428d20cfa7e676c36e7,2/6/15 17:10,Phone,-33.88417103,151.20235
5.05E+12,NEUTRAL BAY MILITARYRD,,2/6/15 20:18,Internet,-33.8294,151.21828
5.05E+12,NEUTRAL BAY MILITARYRD,,2/6/15 20:23,Internet,-33.8294,151.21828
5.05E+12,NEUTRAL BAY MILITARYRD,,2/6/15 20:23,Internet,-33.8294,151.21828
5.05E+12,NEUTRAL BAY MILITARYRD,53888f253a53f8f4c99b01ae9f36cce30fd3c3f8,2/6/15 20:23,Phone,-33.8294,151.21828
505012056EF02,BALGOWLAH HAYES ST,,2/6/15 20:24,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/6/15 21:00,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/6/15 21:00,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/6/15 21:19,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/6/15 21:20,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/6/15 21:32,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/6/15 21:38,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/6/15 21:38,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/6/15 21:39,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/6/15 21:44,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/6/15 21:44,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/6/15 21:50,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/6/15 21:56,Internet,-33.78815,151.26654
5.05E+12,HARBORD 22 WAINE ST,,2/6/15 21:56,Internet,-33.779333,151.276901
505012056EF02,BALGOWLAH HAYES ST,,2/6/15 21:59,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/6/15 22:45,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/6/15 22:45,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/6/15 22:47,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/6/15 22:51,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/7/15 2:48,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/7/15 2:48,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/7/15 3:30,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/7/15 4:56,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/7/15 8:00,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/7/15 8:00,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/7/15 8:02,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/7/15 8:03,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/7/15 8:03,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/7/15 8:03,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/7/15 8:13,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/7/15 8:13,Internet,-33.78815,151.26654
505010152532C,FAIRLIGHT 137 SYDNEY RD,,2/7/15 8:28,Internet,-33.79661,151.27756
505012056EF02,BALGOWLAH HAYES ST,,2/7/15 10:01,Internet,-33.78815,151.26654
5.05E+12,HARBORD 22 WAINE ST,,2/7/15 10:39,Internet,-33.779333,151.276901
5.05E+12,HARBORD 22 WAINE ST,,2/7/15 10:39,Internet,-33.779333,151.276901
5.05E+12,HARBORD 22 WAINE ST,12e3d1b0c95aa32b6890c4455918dfc10e09fb51,2/7/15 10:39,Phone,-33.779333,151.276901
505012056EF02,BALGOWLAH HAYES ST,,2/7/15 10:52,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/7/15 10:53,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/7/15 10:53,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/7/15 10:55,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/7/15 10:56,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/7/15 10:56,Internet,-33.78815,151.26654
5.05E+12,BALGOWLAH HAYES ST,12e3d1b0c95aa32b6890c4455918dfc10e09fb51,2/7/15 10:56,Phone,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/7/15 11:00,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/7/15 12:41,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/7/15 12:41,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/7/15 12:41,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/7/15 12:41,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/7/15 12:41,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/7/15 14:31,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/7/15 14:32,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/7/15 14:32,Internet,-33.78815,151.26654
5.05E+12,BALGOWLAH HAYES ST,6bbc17070aa91e2dab7909b96c6eecbd6109ba56,2/7/15 14:32,Phone,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/7/15 14:40,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/7/15 14:41,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/7/15 14:41,Internet,-33.78815,151.26654
5.05E+12,BALGOWLAH HAYES ST,12e3d1b0c95aa32b6890c4455918dfc10e09fb51,2/7/15 14:42,Phone,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/7/15 14:58,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,bc0b01860486b0f0a240ce8419d3d7553fe404ab,2/7/15 15:18,SMS,-33.78815,151.26654
5.05E+12,HARBORD 22 WAINE ST,,2/7/15 15:39,Internet,-33.779333,151.276901
5.05E+12,HARBORD 22 WAINE ST,,2/7/15 15:39,Internet,-33.779333,151.276901
505012056EF02,BALGOWLAH HAYES ST,,2/7/15 15:40,Internet,-33.78815,151.26654
5.05E+12,HARBORD 22 WAINE ST,6bbc17070aa91e2dab7909b96c6eecbd6109ba56,2/7/15 15:40,Phone,-33.779333,151.276901
505012056EF02,BALGOWLAH HAYES ST,,2/7/15 15:44,Internet,-33.78815,151.26654
5.05E+12,HARBORD 22 WAINE ST,,2/7/15 15:44,Internet,-33.779333,151.276901
505012056EF02,BALGOWLAH HAYES ST,,2/7/15 16:11,Internet,-33.78815,151.26654
5.05E+12,HARBORD 22 WAINE ST,,2/7/15 20:24,Internet,-33.779333,151.276901
5.05E+12,HARBORD 22 WAINE ST,,2/7/15 20:24,Internet,-33.779333,151.276901
5.05E+12,HARBORD 22 WAINE ST,12e3d1b0c95aa32b6890c4455918dfc10e09fb51,2/7/15 20:25,Phone,-33.779333,151.276901
505012056EF02,BALGOWLAH HAYES ST,,2/7/15 20:43,Internet,-33.78815,151.26654
5.05E+12,BALGOWLAH VILLAGE SHOPPING CENTRE IBC,,2/7/15 20:58,Internet,-33.793648,151.263934
5.05E+12,BALGOWLAH VILLAGE SHOPPING CENTRE IBC,,2/7/15 20:58,Internet,-33.793648,151.263934
505012056EF02,BALGOWLAH HAYES ST,,2/7/15 21:18,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/7/15 23:11,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/8/15 3:41,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/8/15 3:41,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/8/15 6:25,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/8/15 6:57,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/8/15 6:57,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/8/15 8:23,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/8/15 8:47,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/8/15 8:47,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/8/15 8:52,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/8/15 9:39,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/8/15 9:39,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/8/15 9:39,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/8/15 9:39,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/8/15 9:39,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/8/15 9:40,Internet,-33.78815,151.26654
5.05E+12,MANLY #,,2/8/15 12:22,Internet,-33.796679,151.285293
5.05E+12,MANLY #,,2/8/15 12:22,Internet,-33.796679,151.285293
5.05E+12,MANLY #,,2/8/15 12:24,Internet,-33.796679,151.285293
5.05E+12,MANLY #,,2/8/15 12:24,Internet,-33.796679,151.285293
505010152532C,FAIRLIGHT 137 SYDNEY RD,,2/8/15 13:44,Internet,-33.79661,151.27756
505010152532C,FAIRLIGHT 137 SYDNEY RD,,2/8/15 13:44,Internet,-33.79661,151.27756
5.05E+12,MANLY #,,2/8/15 14:31,Internet,-33.796679,151.285293
5.05E+12,MANLY #,,2/8/15 14:31,Internet,-33.796679,151.285293
5.05E+12,MANLY #,,2/8/15 15:13,Internet,-33.796679,151.285293
5.05E+12,MANLY #,,2/8/15 15:13,Internet,-33.796679,151.285293
505010152532C,FAIRLIGHT 137 SYDNEY RD,,2/8/15 15:32,Internet,-33.79661,151.27756
505010152532C,FAIRLIGHT 137 SYDNEY RD,,2/8/15 15:32,Internet,-33.79661,151.27756
505012056EF02,BALGOWLAH HAYES ST,,2/8/15 15:34,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/8/15 18:14,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/8/15 18:14,Internet,-33.78815,151.26654
5.05E+12,MANLY #,,2/8/15 18:37,Internet,-33.796679,151.285293
5.05E+12,MANLY #,,2/8/15 18:37,Internet,-33.796679,151.285293
505012056EF02,BALGOWLAH HAYES ST,,2/8/15 18:40,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/8/15 20:52,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/8/15 20:52,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/8/15 21:02,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/8/15 21:05,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/8/15 21:05,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/8/15 21:15,Internet,-33.78815,151.26654
5.05E+12,HARBORD 22 WAINE ST,,2/8/15 22:29,Internet,-33.779333,151.276901
5.05E+12,HARBORD 22 WAINE ST,,2/8/15 22:29,Internet,-33.779333,151.276901
505012056EF02,BALGOWLAH HAYES ST,,2/8/15 22:30,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/8/15 22:31,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/8/15 22:31,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/8/15 22:31,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/8/15 22:59,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/8/15 22:59,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/9/15 2:59,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/9/15 2:59,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/9/15 6:17,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/9/15 8:48,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,2/9/15 8:48,Internet,-33.78815,151.26654
50501015223F4,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,,2/9/15 9:28,Internet,-33.937558,151.1657
50501015223F4,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,,2/9/15 9:54,Internet,-33.937558,151.1657
50501015223F4,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,,2/9/15 9:54,Internet,-33.937558,151.1657
50501015223F4,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,,2/9/15 9:55,Internet,-33.937558,151.1657
50501015223F4,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,,2/9/15 9:57,Internet,-33.937558,151.1657
50501015223F4,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,,2/9/15 9:57,Internet,-33.937558,151.1657
50501015223F4,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,,2/9/15 9:59,Internet,-33.937558,151.1657
50501015223F4,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,,2/9/15 10:08,Internet,-33.937558,151.1657
50501015223F4,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,,2/9/15 10:09,Internet,-33.937558,151.1657
50501015223F4,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,,2/9/15 10:09,Internet,-33.937558,151.1657
50501015223F4,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,,2/9/15 10:13,Internet,-33.937558,151.1657
50501015223F4,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,,2/9/15 10:14,Internet,-33.937558,151.1657
50501015223F4,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,,2/9/15 10:15,Internet,-33.937558,151.1657
50501015223F4,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,,2/9/15 10:15,Internet,-33.937558,151.1657
50501015223F4,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,,2/9/15 10:15,Internet,-33.937558,151.1657
50501015223F4,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,,2/9/15 10:16,Internet,-33.937558,151.1657
50501015223F4,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,,2/9/15 10:16,Internet,-33.937558,151.1657
50501015223F4,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,,2/9/15 10:21,Internet,-33.937558,151.1657
50501015223F4,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,,2/9/15 10:41,Internet,-33.937558,151.1657
50501015223F4,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,,2/9/15 10:41,Internet,-33.937558,151.1657
50501015223F2,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,12e3d1b0c95aa32b6890c4455918dfc10e09fb51,2/9/15 10:41,Phone,-33.937558,151.1657
50501015223F4,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,,2/9/15 10:56,Internet,-33.937558,151.1657
505010152171C,MASCOT AIRPORT FAC3,,2/9/15 11:05,Internet,-33.93285,151.1842
505010152171C,MASCOT AIRPORT FAC3,,2/9/15 11:05,Internet,-33.93285,151.1842
50501015223F4,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,,2/9/15 11:07,Internet,-33.937558,151.1657
50501015223F4,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,,2/9/15 11:18,Internet,-33.937558,151.1657
50501015223F4,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,,2/9/15 11:22,Internet,-33.937558,151.1657
50501015223F4,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,,2/9/15 11:23,Internet,-33.937558,151.1657
50501015223F4,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,,2/9/15 11:27,Internet,-33.937558,151.1657
505010152171C,MASCOT AIRPORT FAC3,,2/9/15 11:30,Internet,-33.93285,151.1842
505010152171C,MASCOT AIRPORT FAC3,,2/9/15 11:30,Internet,-33.93285,151.1842
50501015223F4,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,,2/9/15 11:31,Internet,-33.937558,151.1657
50501015223F4,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,,2/9/15 11:50,Internet,-33.937558,151.1657
50501015223F4,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,,2/9/15 12:01,Internet,-33.937558,151.1657
50501015223F4,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,,2/9/15 12:03,Internet,-33.937558,151.1657
50501015223F4,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,,2/9/15 12:21,Internet,-33.937558,151.1657
50501015223F4,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,,2/9/15 12:21,Internet,-33.937558,151.1657
50501015223F4,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,,2/9/15 12:24,Internet,-33.937558,151.1657
50501015223F4,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,,2/9/15 12:24,Internet,-33.937558,151.1657
50501015223F4,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,,2/9/15 12:24,Internet,-33.937558,151.1657
50501015223F4,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,,2/9/15 12:26,Internet,-33.937558,151.1657
50501015223F4,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,,2/9/15 12:26,Internet,-33.937558,151.1657
50501015223F4,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,,2/9/15 12:26,Internet,-33.937558,151.1657
50501015223F4,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,,2/9/15 12:26,Internet,-33.937558,151.1657
505010152171C,MASCOT AIRPORT FAC3,,2/9/15 12:34,Internet,-33.93285,151.1842
50501015223F4,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,,3/3/15 7:36,Internet,-33.937558,151.1657
505010152171C,MASCOT AIRPORT FAC3,,3/3/15 7:36,Internet,-33.93285,151.1842
5.05E+12,AIRPORT LINK,,3/3/15 8:06,Internet,-33.923217,151.187345
50501015223F1,MASCOT INTERNATIONAL AIRPORT TERMINAL T1,91aba4a11359ff3af7902428d20cfa7e676c36e7,3/3/15 8:06,Phone,-33.937558,151.1657
